Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Citing Patents Count,References,Citing Works Count,Is Open Access,Open Access License,Open Access Colour
091-196-777-215-202,AMCIS - Knowledge Management Culture Audit: Capturing Tacit Perceptions and Barriers,2008-12-22,2008,conference proceedings,,,,,Meira Levy; Irit Hadar; Steven L. Greenspan; Ethan Hadar,"A firm’s capacity to efficiently create value from knowledge held by employees and embedded in processes is a key strategic resource. Knowledge Management (KM) seeks to systematically improve that capacity. The first critical step for implementing KM in organizations is the Knowledge Audit. Current audit practices use interviews and questionnaires to understand the KM processes that the organization holds and improved KM processes it wishes to implement, and to explore the organizational culture. In this paper we introduce the concept of capturing tacit cultural perceptions to identify cultural barriers that may interfere with a KM initiative. For this purpose, an analysis instrument was developed and used during the KM audit in a large international software development organization.",,,388,,Business; Audit; Perception; Value (ethics); Knowledge audit; Cultural barriers; Software development; Resource (project management); Knowledge management; Organizational culture,,,,,https://dblp.uni-trier.de/db/conf/amcis/amcis2008.html#LevyHGH08 http://aisel.aisnet.org/amcis2008/388/ https://aisel.aisnet.org/cgi/viewcontent.cgi?article=1370&context=amcis2008,https://dblp.uni-trier.de/db/conf/amcis/amcis2008.html#LevyHGH08,,,193816072,,0,004-572-725-711-096; 005-098-809-694-060; 009-675-670-846-818; 013-347-232-816-266; 026-649-194-881-205; 048-619-193-945-28X; 051-975-164-698-08X; 056-147-246-804-016; 079-351-446-312-756; 102-747-722-959-349; 109-732-442-530-276; 154-412-502-012-243,2,false,,
093-810-742-297-682,Could removal of project-level knowledge flow obstacles contribute to software process improvement? A study of software engineer perceptions,,2016,journal article,Information and Software Technology,09505849,Elsevier BV,Netherlands,Susan M. Mitchell; Carolyn Seaman,,72,72,151,170,Engineering; Software verification and validation; Software development process; Software construction; Process management; Project team; Personal software process; Software project management; Team software process; Software development; Knowledge management,,,,,https://jglobal.jst.go.jp/en/detail?JGLOBAL_ID=201702244146460476 https://dblp.uni-trier.de/db/journals/infsof/infsof72.html#MitchellS16 https://dl.acm.org/doi/10.1016/j.infsof.2015.12.007 https://dialnet.unirioja.es/servlet/articulo?codigo=5991428 https://www.sciencedirect.com/science/article/pii/S0950584915002165,http://dx.doi.org/10.1016/j.infsof.2015.12.007,,10.1016/j.infsof.2015.12.007,2233334442,,0,002-748-142-527-127; 002-844-956-224-58X; 006-083-302-824-537; 020-879-221-545-705; 022-126-680-211-268; 024-765-221-486-282; 025-772-680-704-666; 033-448-961-201-85X; 033-655-133-983-667; 034-702-120-144-00X; 044-502-388-551-286; 048-937-191-116-836; 054-043-769-144-206; 055-498-815-134-39X; 055-577-109-555-133; 061-381-433-906-698; 067-494-904-341-11X; 077-452-977-967-233; 081-731-548-243-698; 100-526-027-414-02X; 105-445-886-035-658; 114-605-165-527-579; 120-652-544-549-072; 132-724-320-414-377; 135-945-915-623-694; 137-332-661-159-318; 148-210-437-059-850; 172-062-878-713-254; 175-332-447-328-430; 176-888-452-539-371; 183-284-339-404-674; 191-265-689-837-601,19,false,,
098-826-295-161-377,Knowledge Management in Theory and Practice,2013-09-05,2013,book,,,Routledge,,Kimiz Dalkir,,,,,,,,,,,,http://dx.doi.org/10.4324/9780080547367,,10.4324/9780080547367,,,0,,211,false,,
104-334-748-401-615,HCSE - AiOLoS: A model for assessing organizational learning in software development organizations,,2013,journal article,Information and Software Technology,09505849,Elsevier BV,Netherlands,Oumout Chouseinoglou; Deniz Iren; N. Alpay Karagöz; Semih Bilgen,,55,11,1904,1924,Engineering; Organizational learning; Software quality control; Software development process; Personal software process; Goal-Driven Software Development Process; Software Engineering Process Group; Team software process; Software development; Knowledge management,,,,,https://link.springer.com/content/pdf/10.1007%2F978-3-642-34347-6_15.pdf https://avesis.metu.edu.tr/yayin/adfe8aac-2e68-4ce6-9a68-9e17ced22cde/aiolos-a-model-for-assessing-organizational-learning-in-software-development-organizations https://dialnet.unirioja.es/servlet/articulo?codigo=6537561 https://hal.inria.fr/hal-01556812 https://core.ac.uk/display/143653366 https://www.sciencedirect.com/science/article/pii/S0950584913001171 https://dblp.uni-trier.de/db/conf/hcse/hcse2012.html#ChouseinoglouB12 https://hal.inria.fr/hal-01556812/document http://acikerisim.baskent.edu.tr/handle/11727/1567 http://www.sciencedirect.com/science/article/pii/S0950584913001171 http://dspace.baskent.edu.tr/handle/11727/1567 https://rd.springer.com/chapter/10.1007/978-3-642-34347-6_15 https://doi.org/10.1016/j.infsof.2013.05.004 https://link.springer.com/chapter/10.1007/978-3-642-34347-6_15,http://dx.doi.org/10.1016/j.infsof.2013.05.004,,10.1016/j.infsof.2013.05.004,186025245,,0,004-213-541-911-339; 004-448-293-343-26X; 008-867-830-372-077; 010-445-072-359-261; 010-731-172-957-709; 013-347-232-816-266; 014-350-943-608-707; 016-061-240-057-269; 020-638-967-496-658; 021-546-413-600-642; 021-820-355-984-930; 021-950-758-487-221; 022-412-058-010-885; 022-602-763-113-22X; 023-530-398-660-757; 025-058-524-853-792; 026-091-618-087-575; 028-227-313-661-276; 028-674-350-534-73X; 029-234-322-044-554; 032-312-845-832-874; 034-702-120-144-00X; 036-623-784-964-999; 038-645-694-818-381; 042-518-974-262-384; 045-808-728-728-323; 047-207-142-090-077; 047-421-270-933-726; 047-702-637-377-81X; 047-807-172-948-467; 049-881-073-629-469; 050-405-450-488-904; 050-767-457-050-575; 050-812-293-162-473; 051-164-094-807-279; 051-452-513-747-52X; 053-597-459-354-53X; 054-043-769-144-206; 054-980-849-777-122; 055-091-896-219-904; 055-222-205-583-764; 056-815-049-451-03X; 057-445-245-506-908; 058-498-986-401-922; 058-821-081-159-26X; 059-229-151-990-897; 061-764-164-923-657; 062-169-527-878-657; 062-510-573-122-320; 064-676-328-079-800; 066-364-703-156-549; 068-145-001-084-82X; 069-547-996-663-034; 074-897-552-729-697; 080-532-809-012-225; 081-327-711-850-988; 088-815-753-553-559; 089-380-345-668-062; 092-581-822-991-76X; 093-148-341-123-960; 097-314-594-666-185; 099-985-314-610-639; 100-102-480-249-764; 103-190-169-911-93X; 104-304-702-944-57X; 106-892-826-206-946; 107-320-330-102-02X; 109-129-135-043-244; 112-780-620-180-833; 114-605-165-527-579; 114-966-727-331-863; 116-791-739-390-079; 117-795-919-710-070; 120-181-982-797-553; 122-445-928-318-805; 130-306-829-916-21X; 135-820-893-385-509; 137-421-196-321-483; 139-673-655-539-486; 143-425-671-281-624; 143-612-109-419-511; 143-747-693-222-192; 146-461-543-057-22X; 147-309-706-990-779; 150-834-933-195-736; 151-394-499-715-558; 152-771-182-453-892; 158-269-380-370-566; 159-287-949-406-574; 159-616-417-004-317; 161-123-669-729-740; 164-106-143-997-323; 164-720-640-437-271; 171-059-880-218-611; 184-543-837-515-596; 196-845-680-988-721; 199-315-486-905-516,19,false,,
104-725-720-749-669,Knowledge Engineering and Management,1999-12-09,1999,book,,,The MIT Press,,Guus Schreiber; Hans Akkermans; Anjo Anjewierden; Robert de Hoog; Nigel R. Shadbolt; Walter Van de Velde; B. J. Wielinga,"<jats:p>The book covers in an integrated fashion the complete route from corporate knowledge management, through knowledge analysis andengineering, to the design and implementation of knowledge-intensiveinformation systems.</jats:p>;                <jats:p>The disciplines of knowledge engineering and knowledge management are closely tied. Knowledge engineering deals with the development of information systems in which knowledge and reasoning play pivotal roles. Knowledge management, a newly developed field at the intersection of computer science and management, deals with knowledge as a key resource in modern organizations. Managing knowledge within an organization is inconceivable without the use of advanced information systems; the design and implementation of such systems pose great organization as well as technical challenges. The book covers in an integrated fashion the complete route from corporate knowledge management, through knowledge analysis and engineering, to the design and implementation of knowledge-intensive information systems. The CommonKADS methodology, developed over the last decade by an industry-university consortium led by the authors, is used throughout the book. CommonKADS makes as much use as possible of the new UML notation standard. Beyond information systems applications, all software engineering and computer systems projects in which knowledge plays an important role stand to benefit from the CommonKADS methodology.</jats:p>",,,,,Knowledge management; Computer science; Business,,,,,,http://dx.doi.org/10.7551/mitpress/4073.001.0001,,10.7551/mitpress/4073.001.0001,,,0,,370,false,,
110-006-026-305-941,Knowledge Management in Software Process Improvement,,2007,dissertation,,,,,Finn Olav Bjørnson,"Reports of software a development projects that miss schedule, exceeds budget and deliver products with poor quality are abundant in the literature. Both researchers and the industry are seeking me ...",,,,,Package development process; Engineering; Social software engineering; Personal software process; Software project management; Software Engineering Process Group; Team software process; Software development; Knowledge management; Software peer review,,,,,http://www.diva-portal.org/smash/record.jsf?pid=diva2:122795 https://ntnuopen.ntnu.no/ntnu-xmlui/handle/11250/249715 http://www.idi.ntnu.no/research/doctor_theses/bjornson.pdf,http://www.diva-portal.org/smash/record.jsf?pid=diva2:122795,,,2119383525,,0,001-637-325-455-893; 002-652-949-750-489; 002-830-927-850-998; 003-240-763-548-421; 006-585-556-019-423; 007-133-646-131-67X; 007-994-724-772-734; 009-199-219-447-367; 009-323-530-251-602; 009-339-822-846-954; 013-711-809-944-86X; 014-529-023-735-367; 015-975-517-036-124; 017-424-547-455-014; 017-567-012-413-190; 022-118-280-561-939; 022-412-058-010-885; 022-653-564-502-839; 022-787-582-786-939; 023-548-623-329-645; 024-765-221-486-282; 027-872-791-105-480; 028-691-476-163-123; 032-290-447-413-987; 032-484-894-809-794; 034-121-179-318-929; 034-451-128-416-600; 035-272-903-997-518; 037-922-112-768-908; 037-980-885-874-142; 038-266-932-097-71X; 039-283-948-801-805; 042-179-191-630-319; 042-316-262-124-121; 042-756-178-446-004; 044-742-609-143-597; 045-119-187-307-855; 046-961-597-447-309; 049-509-905-316-668; 050-405-450-488-904; 050-816-549-689-024; 051-975-164-698-08X; 053-157-178-754-343; 055-096-935-119-272; 058-498-986-401-922; 059-455-828-254-978; 061-610-952-698-372; 062-493-100-584-734; 073-121-716-223-082; 073-139-028-791-882; 079-283-653-218-656; 080-572-780-343-763; 080-852-841-303-631; 082-851-538-814-365; 083-761-034-396-451; 087-107-528-134-282; 087-354-160-842-691; 088-581-073-022-616; 091-266-236-488-479; 094-230-301-397-931; 095-323-880-226-65X; 096-583-279-132-81X; 096-617-258-779-211; 097-327-368-889-471; 097-599-490-720-863; 102-422-218-469-329; 103-315-979-160-943; 106-925-760-234-511; 107-320-330-102-02X; 113-006-327-063-412; 115-071-684-156-936; 115-532-744-116-725; 120-652-544-549-072; 122-445-928-318-805; 127-126-210-218-745; 129-372-852-666-642; 129-932-545-914-709; 135-831-800-713-256; 137-515-505-427-271; 137-855-393-490-356; 138-045-683-285-897; 139-336-051-242-780; 141-899-663-699-774; 143-267-605-635-462; 147-560-922-381-652; 150-834-933-195-736; 156-829-601-128-168; 159-652-885-697-95X; 160-928-885-215-092; 177-879-670-606-239; 177-998-032-329-443; 180-315-141-039-966; 183-600-142-053-825; 185-980-789-498-50X; 186-081-237-537-037; 192-699-529-471-860; 194-951-450-887-446; 198-944-104-182-654,21,false,,
114-306-424-542-379,Role of leadership in knowledge management: a study,2008-07-18,2008,journal article,Journal of Knowledge Management,13673270,Emerald,United Kingdom,Sanjay Kumar Singh,"Purpose – The purpose of this paper is to investigate the relationship as well as the impact of leadership styles on knowledge management practices in a software firm in India. Design/methodology/approach – The research involved collection of quantitative data on leadership styles and knowledge management practices by using two psychometric instruments, namely organizational leadership questionnaire and knowledge management assessment tool. The survey consisted of 331 knowledge workers working for a software firm in India who had a minimum of one year of working experience in the organization. The data which were collected underwent statistical treatment to obtain the results for the stated objectives of the study. Findings – The research findings indicate directive as well as supportive styles of leadership to be significantly and negatively associated with the art of knowledge management practices. It also depicts that consulting and delegating styles of leadership are positively and significantly related with managing knowledge in a software organization. Finally, only the delegating mode of leadership behaviors was found to be significantl in predicting creation as well as management of knowledge for competitive advantage in software firms in India. Research limitations/implications – There are a few limitations which may affect the scope of the study. First, the study was conducted in only one software firm situated in the national capital territory of India. Hence, blanket generalization of the findings of the study to each and every software firm in India should be done with caution. Second, it was leadership styles alone more than any other variable which was taken to study its impact on knowledge management processes and practices. Therefore, it is suggested that future research, if any, in the area of knowledge management should take note of these two important limitations for the benefits of the industry as a whole. Practical implications – The research investigation offers several recommendations/suggestions for helping knowledge workers as well as top management to design and implement knowledge management architecture for organizational excellence. Originality/value – The paper offers unique empirical directions to manage knowledge in a software company in India. As there is a dearth of empirical research in the area of knowledge management in India, the empirical evidence obtained in this paper will be of use to organizations wanting to become knowledge management companies.",12,4,3,15,Empirical research; Business; Organizational learning; Personal knowledge management; Knowledge value chain; Leadership style; Neuroleadership; Cost leadership; Knowledge management; Leadership studies,,,,,https://www.sid.ir/En/Journal/ViewPaper.aspx?ID=487578 https://www.emerald.com/insight/content/doi/10.1108/13673270810884219/full/html https://www.emerald.com/insight/content/doi/10.1108/13673270810884219/full/pdf?title=role-of-leadership-in-knowledge-management-a-study http://dx.doi.org/10.1108/13673270810884219 https://dx.doi.org/10.1108/13673270810884219 https://dblp.uni-trier.de/db/journals/jkm/jkm12.html#Singh08 https://www.emeraldinsight.com/doi/abs/10.1108/13673270810884219,http://dx.doi.org/10.1108/13673270810884219,,10.1108/13673270810884219,2067165530,,0,002-019-383-998-472; 014-093-441-759-156; 016-737-059-490-444; 026-654-143-881-885; 026-980-083-042-847; 030-190-636-412-413; 033-651-761-387-876; 036-509-821-553-832; 036-745-237-774-622; 037-257-260-164-332; 045-119-187-307-855; 047-067-089-442-923; 047-578-294-774-964; 049-881-073-629-469; 051-164-094-807-279; 056-402-052-391-263; 067-923-410-851-876; 071-100-894-984-559; 072-769-465-120-331; 074-183-773-055-978; 074-727-625-677-882; 075-556-271-846-441; 091-972-846-564-000; 092-173-251-339-811; 097-323-109-306-691; 102-416-755-863-355; 104-383-774-669-763; 108-283-283-408-515; 121-022-202-841-751; 127-060-874-705-256; 127-148-050-945-552; 128-265-111-329-382; 149-881-359-055-742; 160-039-061-669-526; 160-763-603-139-878; 162-253-472-433-745; 177-081-834-184-78X; 184-636-366-670-188; 186-860-971-051-43X; 191-351-194-082-615,294,false,,
115-359-809-378-632,ESEM - The Impact of Agile Principles and Practices on Large-Scale Software Development Projects: A Multiple-Case Study of Two Projects at Ericsson,,2013,conference proceedings article,2013 ACM / IEEE International Symposium on Empirical Software Engineering and Measurement,,IEEE,,Lina Lagerberg; Tor Skude; Par Emanuelsson; Kristian Sandahl; Daniel Ståhl,"BACKGROUND: Agile software development methods have a number of reported benefits on productivity, project visibility, software quality and other areas. There are also negative effects reported. However, the base of empirical evidence to the claimed effects needs more empirical studies. AIM: The purpose of the research was to contribute with empirical evidence on the impact of using agile principles and practices in large-scale, industrial software development. Research was focused on impacts within seven areas: Internal software documentation, Knowledge sharing, Project visibility, Pressure and stress, Coordination effectiveness, and Productivity. METHOD: Research was carried out as a multiple-case study on two contemporary, large-scale software development projects with different levels of agile adoption at Ericsson. Empirical data was collected through a survey of project members. RESULTS AND CONCLUSIONS: Intentional implementation of agile principles and practices were found to: correlate with a more balanced use of internal software documentation, contribute to knowledge sharing, correlate with increased project visibility and coordination effectiveness, reduce the need for other types of coordination mechanisms, and possibly increase productivity. No correlation with increase in pressure and stress were found.",,,348,356,Software engineering; Engineering; Agile software development; Empirical process (process control model); Extreme programming practices; Process management; Lean software development; Agile usability engineering; Software project management; Team software process; Software documentation,,,,,https://www.computer.org/csdl/proceedings/esem/2013/5056/00/5056a348.pdf https://doi.org/10.1109/ESEM.2013.53 https://dblp.uni-trier.de/db/conf/esem/esem2013.html#LagerbergSESS13 http://ieeexplore.ieee.org/document/6681378/ https://ieeexplore.ieee.org/document/6681378/ http://www.diva-portal.org/smash/record.jsf?pid=diva2:727157 http://ieeexplore.ieee.org/iel7/6681322/6681323/06681378.pdf,http://dx.doi.org/10.1109/esem.2013.53,,10.1109/esem.2013.53,1991416893,,0,002-832-455-854-681; 014-309-842-101-144; 018-905-727-247-38X; 020-626-324-805-420; 021-399-692-309-155; 023-854-424-606-588; 024-069-914-358-452; 024-381-785-868-910; 025-384-627-814-765; 031-983-496-110-160; 032-436-670-019-711; 040-736-307-019-439; 041-335-046-609-703; 042-096-883-853-413; 049-265-638-319-216; 050-972-899-695-592; 051-152-651-095-246; 078-644-667-331-240; 080-853-973-238-557; 084-323-527-785-769; 097-898-214-766-048; 105-430-803-392-691; 112-931-768-517-231; 115-359-809-378-632; 127-884-836-265-300; 128-099-607-435-508; 139-849-380-961-536; 140-111-871-018-651; 141-223-997-800-369; 145-885-601-508-723; 152-709-680-306-724,78,false,,
122-445-928-318-805,Knowledge management in software engineering,,2002,journal article,IEEE Software,07407459,Institute of Electrical and Electronics Engineers (IEEE),United States,Ioana Rus; Mikael Lindvall,"Software organizations' main assets are not plants, buildings, or expensive machines. A software organization's main asset is its intellectual capital, as it is in sectors such asconsulting, law, investment banking, and advertising. The major problem with intellectual capital is that it has legs and walks home every day. At the same rate experience walks out the door, inexperience walks in the door. Whether or not many software organizations admit it, they face the challenge ofsustaining the level of competence needed to win contracts and fulfill undertakings.",19,3,26,38,Software engineering; Business; Social software engineering; Enterprise software; Intellectual capital; Software project management; Software Engineering Process Group; Software quality management; Software development; Knowledge management; Software peer review,,,,,https://ieeexplore.ieee.org/document/1003450 https://www.computer.org/csdl/api/v1/periodical/mags/so/2002/03/s3026/13rRUEgs2zQ/download-article/pdf https://www.researchgate.net/profile/Ioana_Rus/publication/262347931_Guest_Editors'_Introduction_Knowledge_Management_in_Software_Engineering/links/0c960532c3a35accbd000000.pdf?disableCoverPage=true http://dx.doi.org/10.1109/MS.2002.1003450 http://ieeexplore.ieee.org/document/1003450/ https://dx.doi.org/10.1109/MS.2002.1003450 https://dblp.uni-trier.de/db/journals/software/software19.html#RusL02 https://doi.ieeecomputersociety.org/10.1109/MS.2002.1003450 https://www.computer.org/csdl/magazine/so/2002/03/s3026/13rRUEgs2zQ,http://dx.doi.org/10.1109/ms.2002.1003450,,10.1109/ms.2002.1003450,2090036533,,0,001-122-860-332-657; 002-137-562-704-748; 002-237-919-596-718; 008-856-208-199-362; 010-151-984-740-352; 010-688-476-353-68X; 017-823-035-157-791; 025-058-524-853-792; 025-380-678-358-052; 040-255-685-747-831; 049-410-954-279-912; 050-087-875-997-21X; 051-574-911-295-595; 053-034-665-193-547; 055-057-630-985-602; 055-801-265-519-840; 056-716-035-763-135; 061-655-743-310-203; 065-664-594-954-389; 070-693-026-567-587; 074-821-962-379-238; 076-071-955-298-272; 077-461-728-795-607; 079-747-479-843-116; 081-761-373-829-204; 083-995-251-953-033; 088-246-042-983-790; 091-493-350-830-020; 092-191-771-188-323; 092-885-282-126-080; 101-241-552-189-040; 102-998-470-309-193; 104-413-078-203-593; 107-796-535-599-387; 115-786-576-040-548; 119-580-583-728-916; 120-652-544-549-072; 122-445-928-318-805; 124-253-889-507-166; 126-363-944-462-053; 128-943-529-946-361; 132-341-561-212-508; 136-427-017-348-658; 141-899-663-699-774; 146-112-157-461-181; 146-159-376-973-417; 158-269-380-370-566; 165-130-743-200-126; 190-523-563-481-681,698,false,,
159-894-776-431-580,A knowledge management practice investigation in Romanian software development organizations,2009-03-01,2009,journal article,WSEAS Transactions on Computers archive,,,,Scorta Iuliana,"Knowledge plays an increasingly larger role in organizations and many consider it the most important factor of production in a knowledge economy. Knowledge is dynamic and evolves with technology, organizational culture and the changing needs of organization's software development practices. In this paper I frame my research by discussing the importance of knowledge management in software engineering. After presenting the landscape inspiring the study research questions I conduct an investigation for evaluating aspects of knowledge management practice in Romanian software engineering industry and discuss the major findings.",8,3,459,468,Business; Knowledge economy; Organizational learning; Body of knowledge; Personal knowledge management; Knowledge value chain; Domain knowledge; Software Engineering Process Group; Knowledge management; Knowledge engineering,,,,,http://dl.acm.org/citation.cfm?id=1558745,http://dl.acm.org/citation.cfm?id=1558745,,,1849751937,,0,006-366-934-558-054; 012-632-988-905-150; 021-965-068-666-013; 024-043-679-120-974; 034-702-120-144-00X; 039-821-887-640-846; 040-731-457-789-17X; 041-108-775-364-224; 045-119-187-307-855; 048-118-301-262-393; 051-975-164-698-08X; 052-028-885-031-323; 055-057-630-985-602; 058-821-081-159-26X; 059-449-825-149-119; 060-311-365-852-21X; 065-664-594-954-389; 066-260-254-459-029; 070-303-737-438-670; 078-809-894-805-242; 084-082-784-872-826; 146-112-157-461-181; 146-190-340-348-658; 153-773-305-132-438; 176-468-723-018-658,12,false,,
172-431-492-553-287,Knowledge Management and Organizational Culture in a Software Organization -- A Case Study,,2015,conference proceedings article,2015 IEEE/ACM 8th International Workshop on Cooperative and Human Aspects of Software Engineering,,IEEE,,Jacilane de Holanda Rabelo; Edson Cesar Cunha de Oliveira; Davi Viana; Luis Carlos da Silva Braga; Gleison dos Santos Souza; Igor Fabio Steinmacher; Tayana Uchoa Conte,"Software development activities are usually knowledge intensive. Knowledge management is essential to foster improvements and innovation on software development processes. Organizational Culture (OC) is a key factor that impacts the success of knowledge management, since it influences the way employees learn and share knowledge in the organization. The Competing Values Framework (CVF) was proposed to support the definition of organization's cultural outline. CVF aims to diagnose and facilitate Organizational Culture changes. Previous researches presented a theoretical model to correlate knowledge management to the CVF. However, the existing literature does not present evidences of this correlation. The goal of this work is to identify whether this correlation exists or not in the context of a software organization by means of a case study. We performed a comparison between the values obtained and those presented in the theoretical model. The comparison output enabled us to verify that the case study results diverged from the theoretical ones. Therefore, it was not possible to observe the theoretical model's propositions on the investigated software development organization.",,,89,92,Knowledge management; Computer science; Organizational culture; Software development; Context (archaeology); Organizational learning; Software; Process management; Business; Political science; Public relations; Paleontology; Programming language; Biology,,,,,,http://dx.doi.org/10.1109/chase.2015.27,,10.1109/chase.2015.27,,,0,014-470-556-270-319; 034-702-120-144-00X; 036-791-654-139-360; 055-745-310-833-203; 057-492-700-743-510; 071-100-894-984-559; 074-561-473-049-379; 074-822-731-288-202,7,false,,
180-056-792-112-764,Knowledge Engineering and Management: The CommonKADS Methodology,1999-12-17,1999,book,,,,,Guus Schreiber; Hans Akkermans,"The book covers in an integrated fashion the complete route from corporate knowledge management, through knowledge analysis andengineering, to the design and implementation of knowledge-intensiveinformation systems. The disciplines of knowledge engineering and knowledge management are closely tied. Knowledge engineering deals with the development of information systems in which knowledge and reasoning play pivotal roles. Knowledge management, a newly developed field at the intersection of computer science and management, deals with knowledge as a key resource in modern organizations. Managing knowledge within an organization is inconceivable without the use of advanced information systems; the design and implementation of such systems pose great organization as well as technical challenges. The book covers in an integrated fashion the complete route from corporate knowledge management, through knowledge analysis and engineering, to the design and implementation of knowledge-intensive information systems. The CommonKADS methodology, developed over the last decade by an industry-university consortium led by the authors, is used throughout the book. CommonKADS makes as much use as possible of the new UML notation standard. Beyond information systems applications, all software engineering and computer systems projects in which knowledge plays an important role stand to benefit from the CommonKADS methodology.",,,,,Knowledge extraction; Engineering; Information system; Personal knowledge management; Domain knowledge; Open Knowledge Base Connectivity; Knowledge base; Knowledge integration; Knowledge management; Knowledge engineering,,,,,https://ci.nii.ac.jp/ncid/BA45093110 https://www.amazon.com/Knowledge-Engineering-Management-CommonKADS-Methodology/dp/0262193000 https://direct.mit.edu/books/book/3278/Knowledge-Engineering-and-ManagementThe-CommonKADS,https://ci.nii.ac.jp/ncid/BA45093110,,,2064910157,,0,,1365,false,,
