Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"D Ståhl, J Bosch","Chapter 2 Modeling Continuous Integration Practice Differences in Industry Software Development",2022,"Accelerating Digital Transformation: 10 Years of …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-10873-0_3","",97,"2026-01-15 11:51:52","","10.1007/978-3-031-10873-0_3","","",,,,,0,0.00,0,2,4,"Continuous Integration is a software practice where developers integrate frequently, at least daily. While this is an ostensibly simple concept, it does leave ample room for interpretation …","","https://scholar.google.com/scholar?q=related:QwqGZzefhxkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"H Holmström Olsson","Introduction to the Customer Data and Ecosystem-Driven Development Theme",2022,"Accelerating Digital Transformation: 10 Years of …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-10873-0_13","",98,"2026-01-15 11:51:52","","10.1007/978-3-031-10873-0_13","","",,,,,0,0.00,0,1,4,"In many ways, digitalization has confirmed that the success of new technologies and innovations is fully realized only when these are effectively adopted and integrated into the …","","https://scholar.google.com/scholar?q=related:twROylwVbTEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"M Staron, W Meding","Chapter 7 MESRAM–A Method for Assessing Robustness of Measurement Programs in Large Software Development Organizations and Its Industrial Evaluation",2022,"Accelerating Digital Transformation: 10 Years of …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-10873-0_10","",99,"2026-01-15 11:51:52","","10.1007/978-3-031-10873-0_10","","",,,,,0,0.00,0,2,4,"Measurement programs in large software development organizations contain a large number of indicators, base and derived measures to monitor products, processes and …","","https://scholar.google.com/scholar?q=related:DRO_vahqNr0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"K Sandahl","Introduction to the Continuous Delivery Theme",2022,"Accelerating Digital Transformation: 10 Years of …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-10873-0_1","",101,"2026-01-15 11:51:52","","10.1007/978-3-031-10873-0_1","","",,,,,0,0.00,0,1,4,"Even though there were many forerunners, the most widespread reference to Continuous Integration as a method was put forward by Grady Booch in 1990 (page 209). In the 1995 …","","https://scholar.google.com/scholar?q=related:0pvN0JdIqwMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"H Pathak, R Kapoor","Computer Vision for UI Testing: Leveraging Image Recognition and AI to Validate Elements and Layouts",2025,"Authorea Preprints","techrxiv.org","https://www.techrxiv.org/doi/full/10.36227/techrxiv.174378309.91394360","",104,"2026-01-15 11:51:52","","10.36227/techrxiv.174378309.91394360","","",,,,,0,0.00,0,2,1,"User Interface (UI) testing is a critical aspect of software quality assurance, ensuring that applications deliver a consistent and user-friendly experience. Traditional testing methods …","https://www.techrxiv.org/doi/pdf/10.36227/techrxiv.174378309.91394360","https://scholar.google.com/scholar?q=related:zMZfnqFlnr4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"B Berto de Matos Benz, A Herden","Investigating the Use of Initial Plans for Exploratory Tests",2024,"Computer Science On-line …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-70595-3_40","",105,"2026-01-15 11:51:52","","10.1007/978-3-031-70595-3_40","","",,,,,0,0.00,0,2,2,"This article addresses topics related to exploratory testing (ET) and its application methods. Typically, during ET, there is no requirement to follow a script, as it involves free navigation …","","https://scholar.google.com/scholar?q=related:HOixVHHWvEgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"H Kirinuki, M Tajima, T Haruto","LatteArt: A Platform for Recording and Analyzing Exploratory Testing",2023,"2023 IEEE Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10132294/","",107,"2026-01-15 11:51:52","","","","",,,,,0,0.00,0,3,3,"Exploratory testing is an important activity for improving software quality. Despite this, few studies have been conducted to support exploratory testing. One reason for this is the lack of …","","https://scholar.google.com/scholar?q=related:Imkr5GhtjCAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"M Chugh","A Deep Drive into Knowledge Management for Improving Software Process and Product: Visions and Research Directions",2022,"Proceedings of 3rd International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-981-19-2828-4_2","",111,"2026-01-15 11:51:52","","10.1007/978-981-19-2828-4_2","","",,,,,0,0.00,0,1,4,"Software engineering organizations strive to develop the high-quality software. To accomplish the goal of the developing a high-quality software, the software process has to …","","https://scholar.google.com/scholar?q=related:ZQ7xj0gd5EUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"N Yahaya, NSM Yusop, MM Rosli","The relationship between testers' personalities and their opinions on the importance and difficulties of writing usability defect reports",2023,"THE 2ND INTERNATIONAL …","pubs.aip.org","https://pubs.aip.org/aip/acp/article-abstract/2608/1/020014/2895731","",112,"2026-01-15 11:51:52","","10.1063/5.0128175/17994745/020014_1_5.0128175","","",,,,,0,0.00,0,3,3,"Defect reporting is essential software testing activity to communicate issues and errors found in the software product to the developers. To produce high-quality defect reports, apart from …","https://pubs.aip.org/aip/acp/article-pdf/doi/10.1063/5.0128175/17994745/020014_1_5.0128175.pdf","https://scholar.google.com/scholar?q=related:wrTqUUD_6IQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"LLL Starace","Improving End-to-End Testing for Web and Mobile Applications",,"fedoa.unina.it","","http://www.fedoa.unina.it/14655/1/Starace_LuigiLibero_35.pdf","",118,"2026-01-15 11:51:52","PDF","","","",,,,,0,0.00,0,1,,"Abstract End-to-End (E2E) testing is widely-used to improve the quality of web and mobile applications. In this kind of activity, the Application Under Test (AUT) is tested as a whole, in …","http://www.fedoa.unina.it/14655/1/Starace_LuigiLibero_35.pdf","https://scholar.google.com/scholar?q=related:rLszqcW7YdYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"G Gay, J Esber¹","Understanding Problem Solving in Software Testing: An Exploration",2023,"Testing Software and Systems: 35th IFIP WG …","books.google.com","https://books.google.com/books?hl=en&lr=&id=e5jXEAAAQBAJ&oi=fnd&pg=PA143&ots=Z8SR7vbSfX&sig=Gc2HgowfPtjDNKW3F90InVx8dOc","",121,"2026-01-15 11:51:52","","","","",,,,,0,0.00,0,2,3,"Software testing is a difficult, intellectual activity performed in a social environment. Naturally, testers use and allocate multiple cognitive resources towards this task. The goal of …","","https://scholar.google.com/scholar?q=related:ELEHdr20flwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"P Falkenstrand, T Gidlöf","A hypothesis generating case study comparing exploratory and pairwise testing in an embedded system environment",2022,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1707418","",122,"2026-01-15 11:51:52","","","","",,,,,0,0.00,0,2,4,"Software testing has been a subject of research since the introduction of computers. Today, when computers and microprocessors are increasingly integrated into the products …","https://www.diva-portal.org/smash/get/diva2:1707418/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:mozaz_4KrcAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"НІ Осідак","Методи реалізації процесів забезпечення якості в Agile-проєктах з використанням технології CI/CD",2025,"","elartu.tntu.edu.ua","https://elartu.tntu.edu.ua/handle/lib/48672","",124,"2026-01-15 11:51:52","","","","",,,,,0,0.00,0,1,1,"З огляду на трансформацію процесу розробки програмного забезпечення, фахівці з якості змушені адаптуватися до нових умов. Основна ідея гнучкого підходу полягає в …","https://elartu.tntu.edu.ua/bitstream/lib/48672/1/2024_KRM_SNm-61_Osidak_N_I.pdf","https://scholar.google.com/scholar?q=related:I3GwXkBvL0MJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"J Walker","Analysing approaches to specify automated manufacturing systems",2022,"","pearl.plymouth.ac.uk","https://pearl.plymouth.ac.uk/pbs-theses/154/","",126,"2026-01-15 11:51:52","","","","",,,,,0,0.00,0,1,4,"Automating manufacturing systems can achieve competitive advantage leading to growth in profits through efficiency gains and other advantages including safety of workers and quality …","https://pearl.plymouth.ac.uk/cgi/viewcontent.cgi?article=1153&context=pbs-theses","https://scholar.google.com/scholar?q=related:JXCaoTagT6gJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"J Esber, R Feldt","Understanding Problem Solving in Software Testing: An Exploration of Tester Routines and Behavior",,"es.mdu.se","","http://www.es.mdu.se/pdf_publications/6719.pdf","",129,"2026-01-15 11:51:52","PDF","","","",,,,,0,0.00,0,2,,"Software testing is a difficult, intellectual activity performed in a social environment. Naturally, testers use and allocate multiple cognitive resources towards this task. The goal of …","http://www.es.mdu.se/pdf_publications/6719.pdf","https://scholar.google.com/scholar?q=related:0Wp9MqB1DqUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"PAM de Freitas, SL da Costa Paiva","Como a experiência dos testadores influencia no processo de realização de testes em Sistemas Web",2025,"Workshop sobre Aspectos …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/washes/article/view/35922","",130,"2026-01-15 11:51:52","","","","",,,,,0,0.00,0,2,1,"A qualidade de software está intrinsecamente relacionada à eficiência e eficácia dos testes empregados durante o processo de desenvolvimento de software. Este estudo investiga a …","https://sol.sbc.org.br/index.php/washes/article/download/35922/35709","https://scholar.google.com/scholar?q=related:cWrvfmCDPwMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"NA Yahaya, MA Abdulgabber…","An Evolutionary Approach to Software Testing Ontology Development",2022,"International Journal of …","academia.edu","https://www.academia.edu/download/93040809/IJIT_V8I5P1.pdf","",133,"2026-01-15 11:51:52","PDF","","","",,,,,0,0.00,0,3,4,"ABSTRACT Software Testing Ontology (STO) serves as a formal representation of the vocabulary to be used in descriptions pertaining to software testing knowledge area. The …","https://www.academia.edu/download/93040809/IJIT_V8I5P1.pdf","https://scholar.google.com/scholar?q=related:7trOozsL-bEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"J Esber","Understanding Test Case Design: An Exploratory Survey of the Testers' Routine and Behavior",2022,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1670464","",134,"2026-01-15 11:51:52","","","","",,,,,0,0.00,0,1,4,"Testing is an important component of every software since it enables the delivery of reliable solutions that meet the needs of end-users. Valuable testing is represented by the results of …","https://www.diva-portal.org/smash/get/diva2:1670464/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:aiA70UBJaKMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"J Eduardo, A Paiva, V Ferreira, S Rocha…","Applying Exploratory Testing and Ad-Hoc Usability Inspection to Improve the Ease of Use of a Mobile Power Consumption Registration App: An Experience Report",2021,"… Conference on Human …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-90238-4_23","",135,"2026-01-15 11:51:52","","10.1007/978-3-030-90238-4_23","","",,,,,0,0.00,0,5,5,"As the number of mobile devices has increased, software development teams have focused on releasing mobile applications, allowing users to carry out transactions, access …","","https://scholar.google.com/scholar?q=related:KKgkhGGHztkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JPT Nederveen","Enabling domain experts to participate in the process of improving software quality using change impact analysis",2021,"","repository.tudelft.nl","https://repository.tudelft.nl/record/uuid:5faf395e-3df9-41aa-875a-8a74fa0e741a","",136,"2026-01-15 11:51:52","","","","",,,,,0,0.00,0,1,5,"Software engineers often lack the domain knowledge needed to validate context specific parts of software. Domain experts do have this knowledge needed to validate the software …","","https://scholar.google.com/scholar?q=related:PSjgX-QoRX0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"Í Santos¹, L Rivero, J Almeida, GB Junior…","Applying Exploratory Testing and Ad-Hoc Usability Inspection to Improve the Ease of Use of a Mobile Power Consumption Registration App: An Experience Report",2021,"… 2021-Late Breaking …","books.google.com","https://books.google.com/books?hl=en&lr=&id=nglQEAAAQBAJ&oi=fnd&pg=PA326&ots=owJ1ZdQR_z&sig=48S--e9QE8Qfxl3sRFdi7NaNnGI","",137,"2026-01-15 11:51:52","","","","",,,,,0,0.00,0,5,5,"As the number of mobile devices has increased, software development teams have focused on releasing mobile applications, allowing users to carry out transactions, access …","","https://scholar.google.com/scholar?q=related:VEpUWCykrOMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"M Ahlgren, D Sjöberg, M Celik Yildirim, L Gardshol…","Positionering av ljudhändelser i öppna miljöer",2024,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1879841","",138,"2026-01-15 11:51:52","","","","",,,,,0,0.00,0,5,2,"Rapporten redovisar utförandet av projektet Positionering av ljudhändelser i öppna miljöer. Projektet genomfördes på beställning av SafeReaction AB av åtta studenter på tekniska …","https://www.diva-portal.org/smash/get/diva2:1879841/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:BdzX0ro1NSQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"G Tukseferi","TOWARD AN EVALUATION OF THE COGNITIVE PROCESSES USED BY SOFTWARE TESTERS",2020,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1445691","",139,"2026-01-15 11:51:52","","","","",,,,,0,0.00,0,1,6,"Software testing is a complex activity based on reasoning, decision making, abstraction and collaboration performed by allocating multiple cognitive resources. While studies of behavior …","https://www.diva-portal.org/smash/get/diva2:1445691/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:cOpqukTZLCMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"EP Enoiu","Towards a Model of Testers' Cognitive Processes: A Problem Solving Approach for Software Testing",,"es.mdh.se","","http://www.es.mdh.se/pdf_publications/5714.pdf","",140,"2026-01-15 11:51:52","PDF","","","",,,,,0,0.00,0,1,,"No applicable model of testers' cognitive processes in software testing exists. As a first step in formulating such a model, a cognitive model for software testing is developed. The new …","http://www.es.mdh.se/pdf_publications/5714.pdf","https://scholar.google.com/scholar?q=related:EP3qU1VD_oIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"N HOODA, VK BHALLA","EXPLORATORY TESTING: A REVIEW AND QUESTIONNAIRE INVESTIGATION",,"researchgate.net","","https://www.researchgate.net/profile/Nishtha-Hooda/publication/313807261_Explororatory_Testing_A_review_and_questionnaire_investigation/links/5d638db5458515d610253b92/Explororatory-Testing-A-review-and-questionnaire-investigation.pdf","",141,"2026-01-15 11:51:52","PDF","","","",,,,,0,0.00,0,2,,"This paper is an investigation and review on software exploratory testing. The rationale is to summarize the various research questions relevant to this technique through the review of …","https://www.researchgate.net/profile/Nishtha-Hooda/publication/313807261_Explororatory_Testing_A_review_and_questionnaire_investigation/links/5d638db5458515d610253b92/Explororatory-Testing-A-review-and-questionnaire-investigation.pdf","https://scholar.google.com/scholar?q=related:8jVDeuW4PZQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"R Fazzolino, AMR Vincenzi, S Silva…","Validation process for services produced by digital transformation",2019,"Proceedings of the 29th …","dl.acm.org","https://dl.acm.org/doi/abs/10.5555/3370272.3370314","",142,"2026-01-15 11:51:52","","10.5555/3370272.3370314","","",,,,,0,0.00,0,4,7,"Many countries today are attempting to move into digital transformation to try to improve the efficiency of Government activities and reduce unnecessary costs. This is how the concept of …","","https://scholar.google.com/scholar?q=related:edRT64ijlSsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"J Bosch","Exploratory Testing of Large-Scale Systems–Testing in the Continuous Integration and Delivery Pipeline",,"researchgate.net","","https://www.researchgate.net/profile/Torvald-Martensson/publication/320671316_Exploratory_Testing_of_Large-Scale_Systems_-_Testing_in_the_Continuous_Integration_and_Delivery_Pipeline/links/5beb106b299bf1124fd0dbd5/Exploratory-Testing-of-Large-Scale-Systems-Testing-in-the-Continuous-Integration-and-Delivery-Pipeline.pdf","",143,"2026-01-15 11:51:52","PDF","","","",,,,,0,0.00,0,1,,"In this paper, we show how exploratory testing plays a role as part of a continuous integration and delivery pipeline for large-scale and complex software products. We propose …","https://www.researchgate.net/profile/Torvald-Martensson/publication/320671316_Exploratory_Testing_of_Large-Scale_Systems_-_Testing_in_the_Continuous_Integration_and_Delivery_Pipeline/links/5beb106b299bf1124fd0dbd5/Exploratory-Testing-of-Large-Scale-Systems-Testing-in-the-Continuous-Integration-and-Delivery-Pipeline.pdf","https://scholar.google.com/scholar?q=related:9-QafXhha-4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"N Hoodaa, VK Bhallab","2014 Testing Trend Is Not Purely Ad hoc Exploratory Testing Algorithmic Design and Metrics Implementation",,"researchgate.net","","https://www.researchgate.net/profile/Nishtha-Hooda/publication/313807266_2014_Testing_trend_is_not_purely_ad_hoc_exploratory_testing_algorithmic_design_and_metrics_implementation/links/5d638dc6a6fdccc32cd1df7d/2014-Testing-trend-is-not-purely-ad-hoc-exploratory-testing-algorithmic-design-and-metrics-implementation.pdf","",144,"2026-01-15 11:51:52","PDF","","","",,,,,0,0.00,0,2,,"Software testing is the prime requirement of any software project. During a small industrial survey, it is explored that exploratory testing is used by many testers these days to meet the …","https://www.researchgate.net/profile/Nishtha-Hooda/publication/313807266_2014_Testing_trend_is_not_purely_ad_hoc_exploratory_testing_algorithmic_design_and_metrics_implementation/links/5d638dc6a6fdccc32cd1df7d/2014-Testing-trend-is-not-purely-ad-hoc-exploratory-testing-algorithmic-design-and-metrics-implementation.pdf","https://scholar.google.com/scholar?q=related:bi4qg74GK40J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"M Ochodek, M Staron, W Meding","Chapter 9 SimSAX: A Measure of Project Similarity Based on Symbolic Approximation Method and Software Defect Inflow",2022,"Accelerating Digital Transformation: 10 …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-10873-0_12","",145,"2026-01-15 11:51:52","","10.1007/978-3-031-10873-0_12","","",,,,,0,0.00,0,3,4,"Background: Profiling software development projects, in order to compare them, find similar sub-projects or sets of activities, helps to monitor changes in software processes. Since we …","","https://scholar.google.com/scholar?q=related:fdTBOt-MTkYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"J REZAEENOUR","The knowledge management Research studies in the age of cloud computing",2019,"","Technology of Education Journal","","",146,"2026-01-15 11:51:52","CITATION","","","",,,,,0,0.00,0,1,7,"","","https://scholar.google.com/scholar?q=related:FXeDemeKmm4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"PER RUNESON, E BJARNASON, KAI PETERSEN","Exploratory testing–black or white?",,"swedsoft.se","","https://swedsoft.se/wp-content/uploads/sites/7/2016/12/8-Per-Runeson-Exploratory-testing-black-or-white.pdf","",147,"2026-01-15 11:51:52","PDF","","","",,,,,0,0.00,0,3,,"Exploratory testing – black or white? Page 1 Exploratory testing – black or white? PER RUNESON, ELIZABETH BJARNASON, KAI PETERSEN Page 2 Exploratory Testing …a powerful …","https://swedsoft.se/wp-content/uploads/sites/7/2016/12/8-Per-Runeson-Exploratory-testing-black-or-white.pdf","https://scholar.google.com/scholar?q=related:wVsmhBkFmuAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"SD Shelke, ST Patil","A SURVEY OF AUTOMATED TEST DATA GENERATION TECHNIQUES",2018,"Development","researchgate.net","https://www.researchgate.net/profile/Sachin-Shelke/publication/337485513_A_SURVEY_OF_AUTOMATED_TEST_DATA_GENERATION_TECHNIQUES/links/658e42f03c472d2e8e95652d/A-SURVEY-OF-AUTOMATED-TEST-DATA-GENERATION-TECHNIQUES.pdf","",148,"2026-01-15 11:51:52","PDF","","","",,,,,0,0.00,0,2,8,"Software Testing is most labour intensive task and accounts for fifty percent of total cost of development. To reduce high cost of manual testing researchers have tried to automate the …","https://www.researchgate.net/profile/Sachin-Shelke/publication/337485513_A_SURVEY_OF_AUTOMATED_TEST_DATA_GENERATION_TECHNIQUES/links/658e42f03c472d2e8e95652d/A-SURVEY-OF-AUTOMATED-TEST-DATA-GENERATION-TECHNIQUES.pdf","https://scholar.google.com/scholar?q=related:BYhqpVRCO54J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"DES Duran, AXR Gamboa, JJ Builes","Application of Knowledge Management to the software testing process",,"revistaespacios.com","","https://www.revistaespacios.com/a17v38n43/a17v38n43p20.pdf","",149,"2026-01-15 11:51:52","PDF","","","",,,,,0,0.00,0,3,,"In the software life cycle, testing is a relevant activity that contributes to product quality and is fundamentally supported by knowledge. Consequently, knowledge management integrated …","https://www.revistaespacios.com/a17v38n43/a17v38n43p20.pdf","https://scholar.google.com/scholar?q=related:tO5X2uZmu3MJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
