Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"R Kahandawa, RS Jayasinghe, K Gomis","CirDEF: Standardised information framework to address the information needs of circularity indicators",2025,"Journal of Cleaner Production","Elsevier","https://www.sciencedirect.com/science/article/pii/S0959652625009618","",23,"2026-01-15 11:46:33","HTML","","","",,,,,0,0.00,0,3,1,"Circularity indicators are widely used to assess progress toward sustainability through circular economic practices. However, the diverse data requirements for these indicators …","https://www.sciencedirect.com/science/article/pii/S0959652625009618","https://scholar.google.com/scholar?q=related:XfrXA5rDw3IJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"P Duval-Brassard, P Trudel, C Trottier","The graduate student's dilemma: Caught between the inaccessibility of systematic reviews and the biases of narrative review",2025,"Staps","shs.cairn.info","https://shs.cairn.info/revue-staps-2025-2-page-87?tab=texte-integral","",33,"2026-01-15 11:46:33","","","","",,,,,0,0.00,0,3,1,"Because the laws regarding the use of professional titles differ between countries, other terms, such as “sport psychology consultant,” appear in several scientific publications on …","","https://scholar.google.com/scholar?q=related:5Di7HwAvZccJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"D Kammila, K Adarsh Vardhan","Performance comparison of Vision transformers and CNN architectures for satellite object detection",2024,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1892403","",34,"2026-01-15 11:46:33","","","","",,,,,0,0.00,0,2,2,"Background This study explores how AI and machine learning are transforming satellite imagery analysis, focusing on object detection for environmental monitoring and disaster …","https://www.diva-portal.org/smash/get/diva2:1892403/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:KmgFGzO7R6oJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JP Cowin","A Mediation Analysis for Agency and Turnover Intentions: A Cross-Sectional Inquiry for Army Talent Management",2024,"","digitalcommons.liberty.edu","https://digitalcommons.liberty.edu/doctoral/5487/","",35,"2026-01-15 11:46:33","","","","",,,,,0,0.00,0,1,2,"The study contributed to theoretical and practical implications for retention. Targeting a population of mid-career soldiers in the United States Army, the predictor variable of interest …","https://digitalcommons.liberty.edu/cgi/viewcontent.cgi?article=6546&context=doctoral","https://scholar.google.com/scholar?q=related:YROVFpEg-kwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"MAVF de Souza","Lesson Study por não-japoneses: jugyo Kenkyu é possível fora do Japão?",2025,"Revista Paranaense de Educação …","periodicos.unespar.edu.br","https://periodicos.unespar.edu.br/rpem/article/view/10314","",37,"2026-01-15 11:46:33","","","","",,,,,0,0.00,0,1,1,"O ato de ensinar é uma atividade cultural, e como tal, é regido por quadros mentais que moldam comportamentos. O Jugyo Kenkyu, ou Lesson Study, como é mundialmente …","https://periodicos.unespar.edu.br/rpem/article/download/10314/7240","https://scholar.google.com/scholar?q=related:BPqYhOLaYA8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"S Ludi","TOWARD LEVERAGING ARTIFICIAL INTELLIGENCE TO SUPPORT THE",2023,"","wajdialjedaani.com","https://wajdialjedaani.com/publication/papers/paper18.pdf","",38,"2026-01-15 11:46:33","PDF","","","",,,,,0,0.00,0,1,3,"In the modern digital age, there is a need to ensure that devices, content, and applications can be utilized effectively by all people [278]. In the modern education and software …","https://wajdialjedaani.com/publication/papers/paper18.pdf","https://scholar.google.com/scholar?q=related:qeO8COqyTggJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"I Villanueva-Jordán, N Molines-Galarza","«Gender in Translation» de Judith Butler: un diálogo crítico a partir de la traductología posestructuralista hispanófona",2024,"Meta","erudit.org","https://www.erudit.org/en/journals/meta/2024-v69-n3-meta010426/1121662ar/abstract/","",39,"2026-01-15 11:46:33","","","","",,,,,0,0.00,0,2,2,"En este artículo se aborda el ensayo «Gender in Translation: Beyond Monolingualism» de Judith Butler (2019) tomando la traductología del género como un campo relevante para …","https://www.researchgate.net/profile/Ivan-Villanueva-Jordan/publication/396237611_Gender_in_Translation_de_Judith_Butler_un_dialogo_critico_a_partir_de_la_traductologia_posestructuralista_hispanofona/links/68e3ecb602d6215259b9890e/Gender-in-Translation-de-Judith-Butler-un-dialogo-critico-a-partir-de-la-traductologia-posestructuralista-hispanofona.pdf","https://scholar.google.com/scholar?q=related:xrriM7hwF8QJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"T Malysheva","The possibility of using a decentralized internet of things network in the transportation system",2022,"","lutpub.lut.fi","https://lutpub.lut.fi/handle/10024/164387","",40,"2026-01-15 11:46:33","","","","",,,,,0,0.00,0,1,4,"Digital transformation allows the transport sector to continuously develop, using various modern technologies in its processes, such as the Internet of Things, blockchain, artificial …","https://lutpub.lut.fi/bitstream/handle/10024/164387/Master's%20thesis_Malysheva_Tatiana.pdf?sequence=3","https://scholar.google.com/scholar?q=related:pREJsnHQjhwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"Y Liu","Towards Explainable and Trustworthy Traceability",2021,"","search.proquest.com","https://search.proquest.com/openview/76857857baee4bf910ed4cf02f171a08/1?pq-origsite=gscholar&cbl=18750&diss=y","",41,"2026-01-15 11:46:33","BOOK","","","",,,,,0,0.00,0,1,5,"Software traceability establishes associations between diverse software artifacts such as requirements, design, code, and test cases. Due to the non-trivial cost of manually creating …","https://curate.nd.edu/articles/thesis/Towards_Explainable_and_Trustworthy_Traceability/24733482/1/files/43560996.pdf","https://scholar.google.com/scholar?q=related:TTXhhd565yEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"F Saint Etienne","2.1. Computational Advances in Drug Safety: Systematic and Mapping Review of Knowledge Engineering Based Approaches",,"Sorbonne Université","theses.hal.science","https://theses.hal.science/tel-03828456/document#page=43","",42,"2026-01-15 11:46:33","PDF","","","",,,,,0,0.00,0,1,,"Drug Safety (DS) is a domain with significant public health and social impact. Knowledge Engineering (KΕ) is the Computer Science discipline elaborating on methods and tools for …","https://theses.hal.science/tel-03828456/document#page=43","https://scholar.google.com/scholar?q=related:NBYvekpqOjMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
